support,max_intertime,median_intratime,median_period_occurences,num_periods,X,Y
41.0,28.0,7.0,1.0,30,26209,13176
41.0,22.0,8.0,1.0,27,46667,46667
41.0,25.0,12.5,1.0,29,12341,21903
41.0,31.0,6.5,1.0,32,21195,13176
41.0,7.0,6.0,1.0,23,6184,16797 12341
41.0,25.0,10.0,1.0,28,34126,34126
41.0,25.0,6.0,1.0,33,13176,26209
41.0,7.0,6.0,1.0,21,16797 43352,16797
41.0,19.0,7.0,1.0,31,13176 21903,13176 21903
40.0,22.0,8.0,1.0,28,21903,12341
40.0,13.0,6.0,1.0,29,24852 47766,24852
40.0,7.0,3.0,1.0,24,27966,21137
40.0,67.5,35.0,1.0,31,31506,31506
40.0,7.0,6.0,1.0,19,16797,16797 43352
40.0,16.5,10.0,1.0,24,24852 28204,28204
40.0,13.0,7.0,1.0,26,47766,24852 47766
39.0,13.0,5.5,1.0,27,21137,13176 21137
39.0,22.0,10.0,1.0,29,21903,21137
39.0,13.0,6.0,1.0,28,24852,24852 47766
39.0,16.5,7.0,1.0,32,24852,24184
39.0,7.0,6.0,1.0,23,43352,16797 12341
39.0,10.0,4.0,1.0,24,24852 21137,24852 21137
39.0,7.0,6.0,1.0,22,12341,16797 43352
39.0,16.5,12.0,1.0,25,28204,24852 28204
39.0,25.0,13.0,1.0,26,12341,21292
39.0,10.0,7.0,1.0,24,16797,8571
39.0,16.5,6.0,1.0,25,13176,42265
39.0,7.0,6.0,1.0,19,16797 43352,43352
39.0,22.0,5.5,1.0,31,13176,24852
39.0,7.0,4.0,1.0,27,39877,13176
38.0,10.0,6.0,1.0,23,24852,24838
38.0,22.0,9.5,1.0,25,12341,13176 12341
38.0,10.0,7.0,1.0,25,8571,16797
38.0,16.5,7.5,1.0,31,16797,13176
38.0,16.5,14.0,1.0,23,24852 28204,24852 28204
38.0,31.0,14.0,1.0,25,42768,42768
38.0,16.5,7.0,1.0,26,47766,26209
38.0,7.0,6.0,1.0,18,16797 43352,16797 43352
38.0,10.0,4.0,1.0,26,13176,26604
38.0,7.0,6.0,1.0,20,16797 43352,12341
38.0,13.0,6.0,1.0,28,13176 21137,21137
37.0,7.0,6.0,1.5,18,16797 12341,43352
37.0,13.0,7.0,1.0,26,24852 47766,47766
37.0,31.0,16.0,1.0,29,44359,21903
37.0,16.5,5.0,1.0,25,26209,47766
37.0,16.5,5.0,1.0,26,24852,47209
37.0,16.5,8.0,1.0,26,13176 12341,12341
37.0,16.5,7.0,1.0,27,46667,13176
37.0,28.0,8.5,1.0,28,12341,21137
37.0,16.5,7.0,1.0,23,12341,13575
37.0,25.0,8.0,1.0,30,24184,24852
37.0,19.0,14.0,1.0,26,9839,9839
37.0,28.0,9.0,1.0,26,21292,12341
37.0,19.0,7.0,1.0,23,27521,47209
37.0,7.0,4.0,1.0,23,47766,21903 47766
37.0,5.0,2.0,1.0,24,28199,13176
36.0,25.0,8.0,1.0,27,21137,12341
36.0,19.0,8.0,1.0,24,13575,12341
36.0,40.0,11.5,1.0,30,24852,4605
36.0,19.0,10.0,1.0,22,8571,38768
36.0,7.0,6.0,2.0,17,6184,43352 12341
36.0,7.0,6.0,1.0,20,43352 12341,16797 12341
36.0,25.0,8.0,1.0,29,31717,13176
36.0,7.0,6.0,1.0,20,43352 12341,16797
36.0,7.0,6.0,1.0,21,43352 12341,6184
36.0,13.0,8.0,1.0,23,5077,28204
36.0,16.5,5.5,1.0,26,13176,13176 39275
36.0,7.0,4.0,1.0,20,21903 47766,47766
36.0,7.0,4.0,1.0,27,13176,39877
36.0,19.0,7.0,1.0,23,13176,13176 12341
36.0,7.0,4.0,1.0,22,21903 47766,21903
36.0,10.0,5.0,1.0,28,13176,22935
36.0,7.0,6.0,1.0,18,16797 43352,16797 12341
36.0,7.0,2.0,1.0,29,13176,21195
36.0,13.0,7.0,1.0,27,22935,13176
36.0,16.5,6.0,1.0,29,13176,16797
36.0,7.0,4.0,1.0,25,47626,24852 47626
36.0,10.0,5.0,1.0,23,40706,40706
35.0,10.0,2.0,1.0,19,21137,28204
35.0,25.0,13.0,1.0,27,21137,24964
35.0,16.5,7.0,1.0,23,24852 41950,24852
35.0,28.0,8.0,1.0,27,47209,24964
35.0,13.0,5.0,1.0,27,47209,24852
35.0,19.0,9.0,1.0,21,24852,24852 41950
35.0,7.0,6.0,1.0,24,24852 47626,47626
35.0,19.0,9.0,1.0,26,24852,45007
35.0,31.0,11.0,1.0,27,24964,47209
35.0,19.0,8.0,1.0,25,13176 12341,13176
35.0,25.0,7.0,1.0,23,45007,24852
35.0,10.0,7.0,1.0,24,9387,9387
35.0,7.0,6.0,1.0,19,43352 12341,16797 43352
35.0,16.5,6.0,1.0,27,13176 39275,13176
35.0,25.0,8.5,1.0,25,41950,22935
35.0,13.0,5.0,1.0,23,13176,8277
35.0,7.0,6.0,2.0,16,16797 12341,16797 43352
34.0,7.0,4.0,1.0,21,21903,21903 47766
34.0,16.5,6.0,1.0,27,21137,47209
34.0,16.5,6.5,1.0,30,26209,47209
34.0,7.0,6.0,1.0,20,4920,16797
34.0,16.5,7.0,1.0,24,21903 47209,21903
34.0,31.0,9.5,1.0,28,24852,22935
34.0,43.0,14.0,1.0,25,44142,24852
34.0,13.0,4.0,1.0,23,28204,13176
34.0,13.0,8.0,1.0,22,28204,5077
34.0,7.0,6.0,1.0,18,6184,16797 43352
34.0,7.0,6.0,2.0,15,16797,43352 12341
34.0,22.0,14.0,1.0,21,35561,35561
34.0,16.5,7.0,1.0,21,16797,13575
34.0,7.0,6.0,1.0,20,16797,4920
34.0,19.0,10.5,1.0,25,35898,35898
34.0,13.0,6.0,1.0,23,27521,24838
34.0,13.0,4.0,1.0,22,13176,28204
34.0,13.0,5.0,1.0,25,8277,13176
34.0,7.0,6.0,2.0,15,16797 12341,43352 12341
33.0,37.0,14.0,1.0,24,21903,44359
33.0,13.0,7.0,1.0,23,24852 47766,24852 47766
33.0,19.0,9.5,1.0,27,21903,39275
33.0,49.0,9.5,1.0,26,5876,13176
33.0,13.0,7.0,1.0,22,13575,6184
33.0,19.0,8.0,1.0,26,47209,21137
33.0,28.0,13.0,1.0,28,26209,47626
33.0,25.0,7.5,1.0,24,26209,21903
33.0,43.0,16.5,1.0,24,24852,44142
33.0,25.0,12.0,1.0,26,24852,24852 16797
33.0,10.0,6.0,1.0,24,44683,44683
33.0,43.0,15.0,1.0,27,4605,24852
33.0,28.0,10.5,1.0,24,12341,8048
33.0,16.5,8.0,1.0,25,8571,6184
33.0,22.0,14.0,1.0,26,24852 16797,24852
33.0,7.0,6.0,1.0,15,16797 43352,43352 12341
33.0,16.5,6.0,1.0,24,13176,46667
33.0,22.0,8.0,1.0,23,13176 27104,13176
33.0,22.0,8.0,1.0,29,39275,21903
33.0,22.0,8.0,1.0,26,13176,34126
33.0,28.0,7.0,1.0,25,13176,31717
33.0,37.0,10.0,1.0,25,13176,5876
33.0,7.0,6.0,1.0,17,16797 43352,6184
32.0,28.0,7.0,1.0,24,21903,26209
32.0,37.0,9.0,1.0,23,44359,47209
32.0,13.0,8.0,1.0,21,48679,48679
32.0,19.0,8.0,1.0,25,8174,47209
32.0,19.0,8.0,1.0,19,13575,16797
32.0,19.0,11.0,1.0,18,24852 41950,41950
32.0,40.0,7.0,1.0,24,47209,44359
32.0,16.5,6.0,1.0,20,47209,27521
32.0,16.5,6.0,1.0,21,21903 47209,47209
32.0,7.0,3.0,1.0,22,13176 27966,13176
32.0,16.5,7.0,1.0,23,24852,29487
32.0,19.0,10.0,1.0,20,38768,8571
32.0,31.0,9.5,1.0,23,24964,21137
32.0,7.0,6.0,1.0,18,12341,4920
32.0,7.0,5.0,1.0,19,24852 24838,24852
32.0,10.0,5.0,1.0,19,47766,21137
32.0,7.0,4.0,1.0,18,21903 47766,21903 47766
32.0,16.5,5.0,1.0,24,39275,13176 39275
32.0,16.5,6.0,1.0,22,47209,21903 47209
32.0,25.0,9.0,1.0,23,22935,41950
32.0,22.0,7.5,1.0,23,13176,13176 27104
32.0,10.0,5.0,1.0,23,40706,21903
31.0,28.0,9.0,1.0,21,21137,41950
31.0,10.0,6.0,1.0,20,19678,19678
31.0,10.0,5.5,1.0,18,24852,24852 24838
31.0,25.0,8.0,1.0,22,24852,24852 21903
31.0,7.0,6.0,1.0,17,4920,12341
31.0,10.0,5.5,1.0,16,24838,24852 24838
31.0,31.0,18.0,1.0,22,12341,21903 12341
31.0,16.5,6.0,1.0,17,24838,27521
31.0,22.0,12.0,1.0,22,21903 12341,12341
31.0,49.0,19.0,1.0,26,45007,21903
31.0,10.0,6.0,1.0,20,34243,34243
31.0,28.0,10.0,1.0,25,31717,26209
31.0,31.0,10.0,1.0,23,42768,13176
31.0,16.5,10.0,1.0,23,8518,8518
31.0,13.0,5.5,1.0,23,47766,13176
31.0,7.0,2.5,1.0,15,13176,28199
31.0,16.5,7.0,1.0,24,41950,13176
31.0,19.0,8.5,1.0,21,27104,13176 27104
30.0,19.0,7.0,1.0,19,21903,21903 47209
30.0,10.0,3.0,1.0,18,21137,47766
30.0,7.0,3.0,1.0,20,21288,21288
30.0,25.0,9.0,1.0,22,21903,24852 21903
30.0,10.0,6.0,1.0,20,13176 44359,13176
30.0,16.5,7.5,1.0,22,21137,27521
30.0,31.0,9.0,1.0,29,21137,16797
30.0,19.0,13.5,1.5,16,24852 41950,24852 41950
30.0,40.0,12.0,1.0,23,5876,26209
30.0,16.5,6.0,1.0,21,13176 47209,21903
30.0,19.0,8.0,1.0,22,8174,13176
30.0,19.0,7.0,1.0,22,47209,26209
30.0,28.0,5.0,1.0,23,47209,8174
30.0,25.0,10.5,1.0,22,8048,12341
30.0,19.0,13.0,1.0,22,10673,10673
30.0,19.0,8.0,1.0,21,13176 12341,13176 12341
30.0,16.5,10.0,1.0,20,24964,22935 24964
30.0,25.0,6.0,1.0,22,24852 21903,24852
30.0,16.5,8.0,1.0,26,16797,21903
30.0,7.0,6.0,1.0,16,16797,16797 4920
30.0,10.0,6.0,1.0,19,6184,13575
30.0,10.0,6.0,1.0,16,24852 24838,24838
30.0,16.5,9.0,1.0,18,25588,25588
30.0,16.5,10.0,1.0,17,41950,24852 41950
30.0,28.0,8.0,1.0,23,34126,13176
30.0,10.0,5.0,1.0,21,13176,13176 44359
30.0,19.0,4.0,1.0,24,13176,41950
30.0,7.0,4.0,1.0,20,13176,18362
30.0,10.0,6.0,1.0,18,39877,13176 39877
29.0,31.0,11.0,1.0,25,21903,46979
29.0,28.0,8.0,1.0,24,21903,24964
29.0,61.0,17.0,1.0,23,5876,24964
29.0,7.0,4.0,1.0,18,24852 47626,24852 47626
29.0,34.0,8.0,1.0,24,26209,44359
29.0,16.5,5.0,1.0,19,26209,27521
29.0,16.5,11.0,1.0,19,22935 24964,24964
29.0,31.0,10.0,1.0,23,26209,5876
29.0,43.0,14.0,1.0,20,24852,39408
29.0,28.0,8.5,1.0,22,21938,13176
29.0,25.0,7.0,1.0,23,47209 5876,47209
29.0,34.0,16.0,1.0,25,44142,47626
29.0,22.0,10.0,1.0,22,12341,30827
29.0,25.0,16.0,1.0,20,21903 12341,21903
29.0,19.0,10.0,1.0,24,46979,46979
29.0,40.0,8.0,1.0,23,46979,13176
29.0,88.0,12.0,1.0,25,45007,13176
29.0,19.0,6.5,1.0,19,35951,13176
29.0,10.0,6.0,1.0,15,24852 24838,24852 24838
29.0,7.0,6.0,1.0,16,16797 4920,16797
29.0,19.0,10.0,1.0,21,41950,21137
29.0,19.0,5.0,1.0,21,13176,8174
29.0,13.0,7.0,1.0,21,13176 21137,13176 21137
29.0,22.0,7.5,1.0,21,27104,24852
29.0,22.0,7.0,1.0,20,27104,21903
29.0,28.0,13.0,1.0,26,47626,26209
28.0,67.5,16.5,1.0,23,44359,45007
28.0,19.0,6.0,1.0,14,21137,5077
28.0,67.5,22.5,1.0,23,44359,24964
28.0,28.0,7.5,1.0,23,47209,30391
28.0,31.0,13.0,1.0,22,17794,24964
28.0,40.0,13.0,1.0,22,26209,24964
28.0,37.0,10.0,1.0,22,17794,13176
28.0,16.5,8.0,1.0,18,22935 24964,22935
28.0,7.0,4.0,1.0,19,24852,27966
28.0,40.0,9.0,1.0,24,30391,13176
28.0,25.0,8.0,1.0,20,24852 21903,21903
28.0,37.0,16.0,1.0,23,24964,21903
28.0,7.0,2.0,1.0,16,21137 27966,27966
28.0,19.0,11.0,1.0,20,6184,8571
28.0,13.0,7.0,1.0,18,27521,26209
28.0,7.0,4.0,1.0,20,13176,13176 39877
28.0,16.5,8.5,1.0,19,22935,22935 24964
28.0,70.0,11.0,1.0,24,13176,45007
28.0,10.0,4.0,1.0,21,13176,13176 27966
28.0,22.0,6.0,1.0,21,27104,47209
27.0,7.0,5.0,1.0,20,18362,13176
27.0,19.0,7.5,1.0,20,21903,13176 47209
27.0,22.0,7.5,1.0,21,41220,13176
27.0,25.0,16.0,1.0,19,21903,21903 12341
27.0,25.0,8.0,1.0,21,21137,22935
27.0,10.0,8.0,1.0,17,44359,13176 44359
27.0,10.0,6.0,1.0,16,13176 39877,39877
27.0,34.0,14.0,1.0,22,47209,45007
27.0,19.0,6.5,1.0,17,24852,24852 47209
27.0,16.5,7.0,1.0,24,26209,28842
27.0,28.0,9.5,1.0,22,30391,47209
27.0,13.0,7.0,1.0,21,24852,24852 26209
27.0,7.0,6.0,1.0,15,4920,16797 4920
27.0,16.5,7.0,1.0,20,24852,19057
27.0,46.0,15.5,1.0,23,46667,24964
27.0,43.0,22.0,1.0,23,21195,12341
27.0,13.0,6.0,1.0,20,24852 26209,24852
27.0,22.0,14.0,1.0,20,16797,24852 16797
27.0,31.0,13.0,1.0,20,21292,16797
27.0,13.0,6.0,1.0,14,5077,27521
27.0,28.0,7.0,1.0,15,27521,21903
27.0,19.0,6.0,1.0,21,24852 45007,24852
27.0,13.0,6.0,1.0,15,27521,5077
27.0,16.5,7.0,1.0,19,13176 39275,39275
27.0,19.0,5.5,1.0,20,13176,41220
27.0,10.0,6.0,1.0,16,13176 39877,13176
27.0,16.5,6.0,1.0,18,13176,13176 8277
27.0,16.5,6.5,1.0,22,13176,6184
27.0,13.0,5.0,1.0,21,27104,26209
26.0,5.0,2.0,1.0,16,27966,21137 27966
26.0,7.0,4.0,1.0,14,21137,21137 27966
26.0,25.0,8.5,1.0,21,21137,31717
26.0,28.0,9.5,1.0,24,21903,16797
26.0,13.0,9.0,1.0,19,5876,47209 5876
26.0,31.0,9.0,1.0,20,44359,27104
26.0,34.0,11.0,1.0,19,44359,26209
26.0,31.0,10.0,1.0,20,47209,41950
26.0,10.0,5.5,1.0,22,47209,13176 21903
26.0,22.0,7.0,1.0,20,47209,27104
26.0,13.0,6.0,2.0,12,2120,2120
26.0,31.0,12.0,1.0,20,26209,31717
26.0,7.0,5.0,1.0,16,13176 27966,27966
26.0,7.0,6.0,1.0,15,4920,6184
26.0,10.0,4.0,1.0,22,24852,28842
26.0,34.0,13.0,1.0,18,39408,24852
26.0,25.0,13.0,1.0,18,24964,13176 24964
26.0,7.0,4.0,1.0,14,28204,21137
26.0,7.0,2.0,1.5,14,21137 27966,21137
26.0,13.0,6.0,1.0,20,24852 47209,24852
26.0,46.0,12.0,1.0,22,46979,21903
26.0,16.5,7.5,1.0,20,35561,13176
26.0,22.0,9.0,1.0,16,24964,5077
26.0,19.0,8.0,1.0,21,24852 24184,24852
26.0,22.0,6.0,1.0,17,5077,24964
26.0,37.0,10.0,1.0,20,42768,21903
26.0,13.0,3.0,1.0,20,26604,21903
26.0,10.0,5.0,1.0,17,47766,28204
26.0,10.0,6.0,1.0,16,13176 39877,13176 39877
26.0,22.0,9.0,1.0,17,13176 27104,27104
26.0,19.0,7.5,1.0,21,24852 16797,16797
26.0,13.0,6.0,1.0,19,13176,13176 24964
26.0,16.5,6.0,1.0,17,13176,35951
26.0,25.0,8.0,1.0,21,21616,13176
25.0,16.5,8.5,1.0,20,21137,21137 39275
25.0,13.0,5.0,1.0,18,47766 26209,47766
25.0,19.0,7.0,2.0,14,16797 12341,13575
25.0,37.0,14.0,1.0,19,21903,41950
25.0,49.0,16.5,1.0,22,44359,31717
25.0,10.0,5.0,1.0,19,10749,47209
25.0,5.0,2.0,1.0,16,10749,21938
25.0,22.0,8.0,1.0,18,8174,24852
25.0,16.5,7.0,1.0,17,21903 47209,21903 47209
25.0,16.5,5.0,1.0,19,26209,27104
25.0,19.0,7.5,1.0,19,30391,45007
25.0,16.5,7.0,1.0,22,24852,24852 24184
25.0,22.0,8.0,1.0,21,24852,39275
25.0,22.0,4.0,1.0,19,21938,21903
25.0,7.0,4.0,1.0,16,27966,13176 27966
25.0,10.0,5.0,1.0,15,28204,47766
25.0,22.0,13.0,1.0,21,9076,9076
25.0,22.0,12.0,1.0,19,47209 5876,5876
25.0,88.0,17.0,1.0,23,12341,21195
25.0,31.0,17.5,1.0,17,21903 12341,21903 12341
25.0,52.0,12.0,1.0,20,45007,47209
25.0,16.5,11.0,1.0,22,45007,30391
25.0,49.0,12.0,1.0,19,37646,47209
25.0,7.0,6.0,1.0,13,6184,4920
25.0,7.0,4.0,1.0,19,19057,24852
25.0,19.0,6.0,1.0,21,31717,24964
25.0,25.0,10.0,1.5,14,5077,41950
25.0,25.0,8.0,1.0,15,5077,22935
25.0,16.5,5.5,1.0,17,47766,47766 26209
25.0,16.5,6.0,1.0,19,42265,39275
25.0,22.0,12.5,1.0,16,13176 27104,13176 27104
25.0,13.0,8.0,1.0,18,41787,41787
25.0,13.0,7.0,1.0,16,39928,39928
25.0,13.0,4.0,1.0,19,13176,47766
25.0,34.0,8.0,2.0,16,13176,42768
25.0,16.5,10.0,1.0,15,13176,35561
25.0,22.0,8.0,1.0,19,22935,24852
25.0,7.0,6.0,1.0,13,16797 4920,4920
25.0,28.0,10.0,1.0,19,41950,21903
25.0,22.0,8.0,1.0,18,22935,5077
25.0,22.0,8.0,1.0,16,41950,5077
25.0,22.0,7.0,1.0,16,13176,651
24.0,64.0,15.0,1.0,20,21903,45007
24.0,7.0,6.0,1.0,15,21288,16797
24.0,16.5,12.0,1.0,18,21903,21137 21903
24.0,40.0,12.0,1.0,21,21903,31717
24.0,13.0,7.5,1.0,15,21903,30489
24.0,22.0,8.0,1.0,18,21903,27104
24.0,25.0,9.0,1.0,19,21903,21938
24.0,10.0,7.0,1.0,19,44359,46667
24.0,10.0,7.0,1.0,15,13575,8571
24.0,16.5,13.0,1.0,14,651,651
24.0,49.0,7.0,1.0,19,47209,37646
24.0,25.0,10.0,1.0,17,28985,28985
24.0,22.0,9.5,1.0,17,24852,24852 45007
24.0,13.0,7.0,1.0,20,29487,24852
24.0,7.0,6.0,1.0,11,4920,16797 12341
24.0,13.0,6.0,1.0,17,13176 24964,13176
24.0,31.0,8.0,1.0,19,24852,8174
24.0,16.5,6.0,1.0,20,43352,13176
24.0,5.0,2.0,1.0,16,21938,10749
24.0,7.0,6.0,1.0,10,43352,4920
24.0,13.0,4.0,1.0,18,33065,33065
24.0,58.0,13.5,1.0,19,24964,44359
24.0,25.0,12.0,1.0,17,24964,41950
24.0,25.0,14.0,1.0,18,24964,31717
24.0,7.0,2.0,2.0,12,21137 27966,21137 27966
24.0,22.0,7.0,1.0,15,33768,16797
24.0,37.0,21.5,1.0,17,12341,38768
24.0,43.0,14.0,1.0,20,44142,29487
