support,max_intertime,median_intratime,median_period_occurences,num_periods,X,Y
239.0,11.0,7.0,1.0,151,13176 5876,13176 5876
239.0,17.0,8.0,1.0,173,47209,17948
239.0,26.0,9.0,1.0,186,45007,24852
239.0,12.0,7.0,1.0,156,43122,43122
239.0,27.0,7.0,1.0,181,13176,41950
239.0,15.0,7.0,1.0,171,13176,39877
239.0,23.0,7.0,1.0,180,13176,20995
238.0,32.0,12.0,1.0,183,5876,22935
238.0,11.0,7.0,1.0,163,13176 30391,30391
238.0,30.0,10.0,1.0,183,47209,46667
238.0,14.0,7.0,1.0,156,43352,16797 43352
238.0,9.0,5.0,1.0,151,43352 9076,9076
238.0,19.0,9.0,1.0,166,5025,5025
238.0,12.0,7.0,1.0,172,16797 9076,16797
237.0,16.0,7.0,1.0,176,8174,13176
237.0,22.0,10.0,1.0,180,24852,46802
237.0,28.0,11.0,1.0,169,31506,31506
237.0,13.0,7.0,1.0,169,16797,16797 9076
237.0,21.0,8.0,1.0,158,19660,24852 19660
237.0,17.0,8.0,1.0,176,17948,47209
236.0,16.0,7.0,1.0,175,5450,24852
236.0,30.0,10.0,1.0,189,21137,4920
236.0,30.0,10.0,1.0,187,44359,21903
236.0,25.0,8.0,1.0,184,24852,28842
236.0,18.0,9.0,1.0,158,27845,27845
235.0,31.0,13.0,1.0,183,28985,47626
235.0,20.0,9.0,1.0,159,24852,24852 44632
235.0,37.0,12.0,1.0,192,42265,13176
235.0,8.0,4.0,1.0,164,13176,13176 44359
235.0,15.0,7.0,1.0,159,3957,47209
235.0,27.0,8.0,1.0,180,13176,8021
234.0,14.0,7.0,1.0,158,16759,16759
233.0,14.0,7.0,1.0,150,38456,38456
233.0,15.0,7.0,1.0,174,30391,5876
233.0,27.0,10.5,1.0,182,46667,47209
233.0,23.0,7.5,1.0,182,8021,13176
232.0,21.0,8.0,1.0,189,16797,47626
232.0,30.0,12.0,1.0,189,21137,45007
232.0,19.0,8.0,1.0,162,47209,47209 27966
232.0,13.0,7.0,1.0,159,47209,3957
232.0,24.0,8.0,1.0,183,24852,17794
232.0,14.0,7.0,1.0,148,32864,32864
232.0,18.0,8.0,1.0,159,24852 44632,24852
232.0,43.0,16.0,1.0,187,47626,24964
231.0,18.0,9.0,1.0,166,21137,21137 47209
231.0,34.0,12.0,1.0,188,24852,22935
231.0,25.0,10.0,1.0,174,13176,49683
231.0,15.0,7.0,1.0,158,13176,39928
231.0,11.0,6.0,1.0,157,16797 43352,16797
231.0,21.0,7.0,1.0,152,24852 19660,19660
231.0,21.0,9.5,1.0,171,47626,21903 47626
230.0,21.0,8.0,1.0,168,21137 21903,21137
230.0,12.0,5.0,1.0,171,43352,39275
230.0,15.0,7.0,1.0,167,24852 47209,24852
229.0,20.0,10.0,1.0,170,21903 47626,21903
229.0,56.0,20.5,1.0,187,26209,24964
229.0,30.0,11.0,1.0,177,24184,24852
229.0,16.0,7.0,1.0,155,30776,13176
228.0,13.0,7.0,1.0,142,44632 35221,44632
228.0,32.0,14.0,1.0,184,26209,22935
