support,max_intertime,median_intratime,median_period_occurences,num_periods,X,Y
203.0,14.5,7.0,1.0,141,21137,30489
203.0,14.5,7.0,1.0,124,24852 21137,24852
202.0,14.5,8.0,1.0,126,21903,24852 21903
202.0,16.5,7.0,1.0,141,24852,16797
202.0,14.5,8.0,1.0,128,24852 21903,21903
202.0,14.5,8.0,1.0,121,39877,39877
201.0,16.5,8.0,1.0,134,5876,13176
201.0,16.5,7.0,1.0,126,27966,47209
201.0,8.0,7.0,1.0,116,41787,41787
200.0,14.5,9.0,1.0,130,21938,21938
200.0,14.5,7.0,1.0,119,21573,6184
200.0,16.5,7.0,1.0,136,16797,24852
200.0,13.0,7.0,1.0,126,31717,31717
199.0,13.0,7.0,1.0,125,24852,24852 21137
199.0,14.5,7.0,1.0,124,6184,21573
198.0,8.0,5.0,1.0,124,21288,21288
198.0,22.5,9.0,1.0,140,47209,24852
198.0,16.5,7.0,1.0,136,13176,26209
197.0,14.5,7.0,1.0,124,30489,27966
195.0,14.5,7.0,1.0,112,38768,38768
194.0,18.5,7.0,1.0,132,26209,13176
193.0,10.5,7.0,1.0,130,24852,24852 47766
191.0,13.0,7.0,1.0,121,24852 47766,47766
189.0,21.0,9.0,1.0,131,24852,26209
188.0,22.5,10.0,1.0,129,24852,47209
188.0,21.0,8.0,1.0,131,24852,42265
188.0,14.5,7.0,1.0,112,24852 21137,21137
187.0,14.5,7.0,1.0,114,21137,24852 21137
187.0,10.5,7.0,1.0,108,13176 27966,13176 27966
187.0,21.0,9.5,1.0,132,26209,24852
187.0,16.5,8.0,1.0,112,47209 5876,47209
186.0,10.5,6.0,1.0,117,8174,8174
186.0,14.5,7.0,1.0,131,30489,21137
186.0,8.0,6.0,1.0,118,9387,9387
186.0,14.5,7.0,1.0,110,21292,21292
186.0,13.0,7.0,1.0,117,47766,24852 47766
185.0,14.5,8.0,1.0,113,24852 21903,24852 21903
185.0,14.5,7.0,1.0,118,27966,30489
185.0,24.5,10.0,1.0,125,30489,26209
185.0,10.5,6.0,1.0,111,13870,13870
185.0,14.5,7.0,1.0,126,22935,47209
184.0,14.5,7.0,1.0,126,47209,22935
182.0,21.0,8.0,1.0,117,21903,40706
181.0,7.0,3.0,1.0,88,16797,16797 43352
181.0,16.5,7.0,1.0,119,22935,13176
180.0,14.5,8.0,1.0,104,37710,37710
180.0,13.0,7.0,1.0,113,13176,30391
179.0,7.0,3.0,1.0,88,16797 43352,16797
179.0,16.5,7.0,1.0,117,40706,13176
178.0,14.5,8.0,1.0,131,49683,24852
177.0,24.5,9.0,1.0,126,47209,26209
177.0,7.0,3.0,1.0,86,16797 43352,43352
176.0,16.5,7.5,1.0,109,47209,47209 5876
176.0,7.0,2.0,1.0,84,43352,16797 43352
176.0,8.0,7.0,1.0,124,24852,43961
176.0,14.5,7.0,1.0,111,47209 5876,5876
176.0,21.0,7.0,1.0,113,40706,21903
175.0,22.5,9.0,1.0,123,26209,47209
175.0,13.0,7.0,1.0,110,30391,13176
175.0,13.0,7.0,1.0,104,40310,40310
174.0,21.0,7.0,1.0,129,24852,47626
174.0,16.5,9.0,1.0,111,15290,15290
173.0,24.5,11.0,1.0,116,26209,30489
173.0,10.5,7.0,1.0,118,43961,24852
172.0,14.5,7.0,1.0,117,47209,30391
170.0,21.0,7.0,1.0,116,21903,22935
170.0,22.5,8.0,1.0,124,30489,21903
170.0,18.5,7.0,1.0,123,42265,24852
169.0,14.5,7.0,1.0,118,4920,16797
168.0,16.5,7.0,1.0,120,21903,45007
168.0,16.5,7.0,1.0,115,21903,30391
168.0,14.5,8.0,1.0,110,5876,47209 5876
168.0,14.5,7.0,1.0,108,47766,21903 47766
168.0,18.5,7.0,1.0,113,40706,47209
167.0,18.5,7.0,1.0,118,47209,40706
167.0,14.5,8.0,1.0,122,24852,49683
166.0,13.0,7.0,1.0,99,24852 47766,24852 47766
166.0,14.5,7.0,1.0,95,24852 21137,24852 21137
166.0,14.5,7.0,1.0,119,16797,4920
166.0,13.0,7.0,1.0,105,21903 47766,21903
165.0,14.5,7.0,1.0,100,21903,21903 47766
164.0,7.0,3.0,1.0,74,43352,6184
164.0,22.5,10.0,1.0,114,47766,26209
164.0,14.5,7.0,1.0,98,21903 47766,47766
163.0,14.5,8.0,1.0,106,20114,20114
163.0,7.0,2.0,1.0,92,16797,6184
163.0,21.0,7.0,1.0,114,22935,21903
163.0,14.5,7.0,1.0,109,13176,22935
162.0,18.5,7.0,1.0,121,16797,13176
162.0,10.5,5.0,1.0,103,11759,16797
161.0,13.0,7.0,1.0,95,21376,21376
161.0,7.0,2.5,1.0,75,6184,43352
161.0,7.0,3.0,1.0,71,16797 43352,16797 43352
161.0,18.5,7.0,1.0,108,13176,40706
160.0,18.5,7.0,1.0,103,47209,21137 47209
160.0,27.0,13.0,1.0,116,26209,21903
160.0,13.0,7.0,1.0,100,44632,44632
160.0,14.5,7.0,1.0,117,45007,21903
160.0,16.5,7.0,1.0,113,8277,13176
159.0,21.0,9.0,1.0,96,21137,21137 47209
159.0,22.5,10.0,1.0,109,26209,47766
159.0,14.5,7.0,1.0,112,45007,13176
159.0,14.5,6.0,1.0,105,13176,6184
158.0,13.0,6.0,1.0,93,21573,16797
158.0,16.5,10.0,1.0,98,35951,35951
157.0,30.0,11.0,1.0,112,21903,26209
157.0,10.5,7.0,1.0,95,17122,17122
156.0,13.0,7.0,1.0,89,41220,41220
156.0,21.0,10.0,1.0,108,21903,30489
156.0,14.5,7.0,1.0,97,44359,30489
156.0,18.5,8.0,1.0,105,21137 47209,21137
156.0,14.5,7.0,1.0,100,30489,44359
156.0,7.0,2.0,1.0,90,6184,16797
156.0,21.0,7.0,1.0,116,39275,13176
155.0,14.5,7.0,1.0,104,24852,27966
155.0,14.5,7.0,1.0,102,13176,19057
155.0,8.0,6.0,1.0,80,31651,11759
154.0,14.5,7.0,1.0,108,47209,45007
154.0,13.0,5.0,1.0,103,47209,44359
154.0,14.5,7.0,1.0,109,24852,45066
154.0,10.5,7.0,1.0,111,47766,13176
154.0,27.0,8.0,1.0,113,13176,39275
154.0,10.5,7.0,1.0,103,13176,37646
154.0,22.5,10.5,1.0,113,22935,24964
154.0,24.5,9.0,1.0,109,47626,24852
153.0,13.0,6.0,1.0,100,44359,47209
153.0,13.0,7.0,1.0,98,47209,47209 27966
153.0,14.5,7.0,1.0,99,30391,47209
153.0,14.5,8.0,1.0,93,32689,32689
153.0,14.5,7.0,1.0,97,34243,34243
153.0,13.0,6.0,1.0,101,6184,13176
153.0,8.0,6.0,1.0,81,11759,31651
153.0,14.5,7.0,1.0,103,24852 16797,24852
152.0,13.0,7.0,1.0,98,5876,27966
152.0,22.5,9.0,1.0,105,5876,26209
152.0,24.5,10.0,1.0,105,26209,5876
152.0,13.0,6.0,1.0,83,8571,16797
152.0,10.5,5.0,1.0,96,16797,21573
151.0,13.0,7.0,1.0,90,21137,21137 27966
151.0,18.5,7.0,1.0,99,21137 47209,47209
151.0,16.5,7.0,1.0,105,21903 47209,21903
151.0,14.5,7.0,1.0,105,30391,21903
151.0,16.5,8.0,1.0,100,19057,13176
151.0,22.5,7.0,1.0,112,13176,16797
150.0,13.0,7.0,1.0,96,5450,5450
150.0,16.5,8.0,1.0,95,48679,48679
150.0,14.5,6.0,1.0,100,17794,47209
150.0,8.0,6.0,1.0,104,30489,43961
149.0,14.5,7.0,1.0,89,27966,21137 27966
149.0,39.0,10.0,1.0,117,21137,39275
149.0,24.5,8.0,1.0,115,21903,47626
149.0,24.5,8.0,1.0,117,42265,21137
149.0,27.0,8.0,1.0,112,39275,21137
148.0,21.0,8.0,1.0,102,21903,27966
148.0,14.5,7.0,1.0,102,24852,24852 16797
148.0,14.5,8.0,1.0,91,47209 5876,47209 5876
148.0,10.5,4.0,1.0,93,16797,11759
148.0,14.5,9.0,1.0,103,34969,34969
147.0,18.5,7.0,1.0,100,47209,21903 47209
147.0,8.0,4.0,1.0,89,43352,11759
147.0,14.5,7.0,1.0,92,27966,24852
147.0,13.0,7.0,1.0,93,27966,5876
147.0,13.0,7.0,1.0,87,21137 27966,27966
147.0,14.5,7.0,1.0,92,47209 27966,47209
147.0,14.5,8.0,1.0,93,47209 27966,27966
147.0,10.5,7.0,1.0,98,43961,30489
146.0,28.5,10.0,1.0,114,21903,42265
146.0,22.5,9.0,1.0,115,21137,26209
146.0,13.0,7.0,1.0,87,21137 27966,21137
146.0,8.0,4.0,1.0,89,11759,43352
146.0,18.5,7.0,1.0,107,47766,21137
146.0,16.5,7.0,1.0,98,13176,45007
145.0,30.0,10.0,1.0,101,26209,22935
145.0,13.0,5.0,1.0,93,43352,13176
145.0,13.0,7.0,1.0,89,30450,30450
145.0,13.0,6.0,1.0,93,37646,13176
144.0,33.0,11.0,1.0,112,21137,42265
144.0,21.0,9.5,1.0,101,49683,21903
144.0,16.5,7.0,1.0,96,21903 47209,47209
144.0,37.0,11.5,1.0,107,24964,26209
144.0,14.5,6.0,1.0,103,45007,47209
144.0,13.0,6.0,1.0,78,16797,8571
144.0,8.0,5.0,1.0,102,13176,43352
144.0,21.0,7.0,1.0,94,13176,8277
143.0,14.5,6.0,1.0,103,44359,13176
143.0,18.5,9.0,1.0,99,28985,21903
143.0,14.5,7.0,1.0,85,30827,30827
143.0,21.0,8.0,1.0,102,42265,47209
143.0,14.5,7.0,1.0,90,39928,39928
142.0,18.5,8.0,1.0,105,47209,42265
142.0,14.5,7.0,1.0,100,45066,24852
142.0,24.5,10.0,1.0,110,47766,47626
142.0,28.5,10.0,1.0,102,22935,26209
141.0,14.5,8.0,1.0,87,13176 47209,30489
141.0,14.5,7.0,1.0,88,27966,47209 27966
141.0,21.0,7.0,1.0,101,24852,4920
141.0,13.0,7.0,1.0,82,21903 47766,21903 47766
141.0,13.0,7.0,1.0,98,13176,47766
141.0,27.0,8.0,1.0,103,47626,21903
140.0,13.0,7.0,1.0,90,40199,40199
140.0,16.5,7.0,1.0,90,13176,13176 5876
139.0,18.5,8.0,1.0,101,21903,49683
139.0,14.5,7.5,1.0,91,47209,13176 30489
139.0,14.5,6.0,1.0,83,47209,37646
139.0,28.5,10.0,1.0,99,24964,22935
139.0,8.0,7.0,1.0,81,27086,27086
139.0,14.5,8.0,1.0,86,30489,13176 47209
139.0,14.5,7.0,1.0,86,9839,9839
138.0,16.5,8.0,1.0,85,28985,47766
138.0,27.0,8.0,1.0,99,26209,21137
138.0,16.5,7.0,1.0,99,24852,28204
138.0,13.0,6.0,1.0,89,6184,35561
137.0,16.5,8.0,1.0,89,21903,21903 47209
137.0,8.0,7.0,1.0,90,24852 43961,24852
137.0,16.5,7.0,1.0,97,5876,21137
136.0,14.5,7.0,1.0,86,13176 5876,13176
136.0,8.0,7.0,1.0,72,13575,13575
136.0,24.5,8.0,1.0,98,27966,21903
136.0,18.5,8.0,1.0,97,47766,22935
135.0,16.5,8.0,1.0,101,21137,5876
135.0,8.0,4.0,1.0,92,47209,17794
135.0,35.0,15.0,1.0,98,26209,24964
135.0,14.5,8.0,1.0,86,13176 30489,47209
135.0,14.5,7.0,1.0,92,28204,24852
135.0,13.0,6.0,1.0,81,37646,47209
135.0,16.5,7.0,1.0,104,16797,21903
135.0,14.5,7.0,1.0,86,35561,6184
135.0,7.0,4.0,1.0,82,22963,47209
135.0,13.0,5.0,1.0,82,13176,11759
134.0,41.0,13.0,1.0,104,47209,24964
134.0,16.5,8.0,1.0,81,26369,26369
134.0,16.5,7.0,1.0,95,22935,30489
133.0,8.0,7.0,1.0,83,24852,24852 43961
133.0,21.0,8.0,1.0,88,30489,22935
133.0,13.0,6.0,1.0,84,11759,13176
133.0,18.5,7.0,1.0,99,13176,47626
133.0,13.0,7.0,1.0,75,13176,13176 30391
132.0,14.5,6.5,1.0,86,47209 22935,47209
132.0,18.5,7.0,1.0,100,21903,16797
132.0,39.0,12.0,1.0,96,21903,5876
132.0,16.5,7.0,1.0,95,47209,8277
132.0,14.5,7.0,1.0,92,16797,24852 16797
132.0,22.5,14.0,1.0,86,34126,34126
132.0,14.5,7.0,1.0,90,24852 16797,16797
131.0,16.5,7.0,1.0,92,30489,16797
131.0,14.5,7.5,1.0,81,43122,43122
131.0,18.5,8.0,1.0,96,47766,40706
131.0,18.5,7.0,1.0,85,13176,13176 40706
130.0,30.0,11.0,1.0,100,21903,24964
130.0,33.0,14.0,1.0,99,26209,47626
130.0,18.5,10.0,1.0,94,24852,24852 47209
130.0,14.5,7.0,1.0,94,4920,24852
130.0,18.5,9.0,1.0,101,24852,45007
130.0,10.5,6.0,1.0,81,24852,22825
130.0,14.5,8.0,1.0,91,24852 47209,24852
130.0,18.5,7.0,1.0,95,16797,42265
130.0,30.0,11.5,1.0,99,42265,21903
129.0,10.5,7.0,1.0,79,21137 27966,21137 27966
129.0,18.5,8.0,1.0,88,21903,21137 21903
129.0,64.5,14.0,1.0,106,21137,16797
129.0,16.5,9.0,1.0,85,21137 47209,21137 47209
129.0,18.5,8.0,1.0,91,35561,13176
129.0,14.5,7.0,1.0,77,11759,35561
129.0,16.5,7.0,1.0,92,13176 42265,13176
128.0,24.5,8.0,1.0,93,21903,8518
128.0,22.5,8.0,1.0,89,44359,24852
128.0,16.5,7.0,1.0,90,21137 21903,21903
128.0,16.5,7.0,1.0,80,47209,13176 27966
128.0,16.5,7.0,1.0,84,47209,19057
128.0,14.5,7.0,1.0,92,4920,21137
128.0,22.5,10.0,1.0,85,13535,13535
128.0,7.0,5.0,1.0,71,24838,13176
128.0,16.5,7.0,1.0,86,40706,30489
127.0,35.0,9.0,1.0,91,5876,21903
127.0,14.5,8.0,1.0,78,5876,13176 5876
127.0,30.0,11.0,1.0,98,24964,13176
127.0,14.5,8.0,1.0,76,47209 27966,47209 27966
127.0,16.5,6.0,1.0,83,35561,11759
127.0,16.5,7.0,1.0,80,19057,47209
127.0,13.0,8.0,1.0,68,5479,5479
127.0,18.5,8.0,1.0,86,13176,13176 42265
127.0,16.5,7.0,1.0,90,13176,35561
127.0,14.5,7.0,1.0,84,13176 40706,13176
126.0,10.5,6.5,1.0,83,5212,5212
126.0,21.0,9.0,1.0,83,21137,21137 21903
126.0,24.5,7.0,1.0,92,21137,30391
126.0,13.0,7.0,1.0,79,13176 5876,5876
126.0,16.5,8.0,1.0,89,21137 21903,21137
126.0,7.0,4.0,1.0,74,47209,22963
126.0,21.0,8.0,1.0,89,30489,45007
126.0,10.5,7.0,1.0,86,24852,26604
126.0,16.5,7.0,1.0,93,47766,45007
126.0,16.5,7.0,1.0,86,13176,44359
125.0,21.0,7.0,1.0,90,21137,47766
125.0,22.5,9.0,1.0,91,21137,44359
125.0,14.5,7.0,1.0,81,47209,47209 22935
125.0,13.0,7.0,1.0,74,13176 30391,13176
125.0,16.5,7.5,1.0,90,16797,30489
125.0,66.5,14.0,1.0,103,16797,21137
125.0,22.5,9.0,1.0,93,22935,5876
124.0,13.0,7.0,1.0,73,13176 30391,30391
124.0,7.0,2.0,1.0,72,21573,43352
124.0,30.0,11.5,1.0,98,24964,47209
124.0,8.0,5.0,1.0,76,22825,24852
124.0,14.5,8.5,1.0,84,27521,27521
124.0,22.5,12.0,1.0,84,27156,27156
123.0,21.0,7.0,1.0,89,21137,40706
123.0,16.5,7.0,1.0,94,21137,4920
123.0,22.5,10.0,1.0,88,44359,21137
123.0,8.0,6.0,1.0,79,11777,11777
123.0,16.5,8.5,1.0,86,24852 26209,24852
123.0,7.0,3.5,1.0,66,46061,46061
123.0,16.5,7.0,1.0,90,22935,21137
122.0,21.0,7.0,1.0,91,47626,13176
122.0,21.0,8.0,1.0,88,21137,26604
122.0,16.5,7.0,1.0,75,13176 47209,27966
122.0,28.5,9.5,1.0,88,5876,22935
122.0,13.0,7.0,1.0,71,30391,13176 30391
122.0,51.0,14.0,1.0,94,24852,24964
122.0,18.5,8.0,1.0,84,30489,40706
122.0,21.0,8.0,1.0,89,22935,45007
121.0,7.0,3.0,1.0,69,8048,16797
121.0,18.5,8.0,1.0,90,21137,22935
121.0,14.5,8.0,1.0,73,13176 47209,13176 30489
121.0,14.5,8.0,1.0,73,13176 30489,13176 47209
121.0,13.0,7.0,1.0,82,30489,30391
121.0,16.5,7.0,1.0,87,26604,21137
121.0,13.0,7.0,1.0,79,13176 22935,13176
121.0,16.5,7.0,1.0,90,42265,16797
120.0,16.5,8.5,1.0,81,47209,24852 47209
120.0,16.5,8.0,1.0,84,24852,24852 26209
120.0,24.5,8.0,1.0,87,24852,44359
120.0,21.0,7.0,1.0,80,24852,8277
120.0,5.0,2.0,1.0,65,9076,43352
120.0,21.0,7.0,1.0,86,8518,13176
120.0,13.0,7.0,1.0,64,43295,43295
120.0,24.5,8.0,1.0,90,13176,24964
119.0,42.0,13.0,1.0,94,21137,24964
119.0,30.0,10.0,1.0,96,47209,47626
119.0,8.0,4.0,1.0,69,16797,8048
119.0,21.0,7.0,1.0,82,47766,42265
119.0,16.5,7.0,1.0,82,22935,47766
119.0,14.5,7.0,1.0,77,13176,13176 26209
119.0,7.0,5.0,1.0,63,13176,24838
118.0,8.0,7.0,1.0,81,5876,24852
118.0,18.5,9.0,1.0,78,28985,24852
118.0,16.5,8.0,1.0,72,19678,19678
118.0,10.5,7.0,1.0,77,24852,5876
118.0,18.5,8.0,1.0,95,45007,24852
118.0,14.5,8.0,1.0,81,5077,5077
118.0,8.0,6.0,1.0,83,26604,24852
118.0,16.5,7.0,1.0,80,42265,47766
118.0,28.5,7.0,1.0,85,40706,21137
117.0,18.5,7.0,1.0,79,21903 40706,21903
117.0,13.0,7.0,1.0,69,24852,41787
117.0,14.5,7.0,1.0,71,27966,13176 47209
117.0,5.0,2.0,1.0,63,43352,9076
117.0,8.0,7.0,1.0,69,43961,24852 43961
117.0,30.0,12.0,1.0,92,47766,24964
117.0,14.5,7.0,1.0,74,13176,13176 19057
116.0,13.0,6.5,1.0,75,47209 22935,22935
116.0,18.5,8.0,1.0,83,5876,30391
116.0,14.5,8.0,1.0,83,44359,5876
116.0,14.5,7.0,1.0,78,13176 26209,13176
116.0,14.5,7.0,1.0,71,13176 27966,47209
116.0,8.0,5.5,1.0,62,21573,8571
116.0,13.0,7.0,1.0,79,24852 47209,47209
116.0,16.5,8.0,1.0,77,30489,19057
116.0,14.5,8.0,1.0,76,24852 49683,24852
116.0,14.5,7.0,1.0,74,40706,13176 40706
115.0,21.0,7.0,1.0,75,21137,13176 47209
115.0,14.5,7.0,1.0,81,24852 42265,24852
115.0,14.5,7.0,1.0,79,21903 47209,21903 47209
115.0,10.5,6.0,1.0,75,47209,10749
115.0,21.0,7.0,1.0,76,17794,13176
115.0,8.0,6.0,1.0,69,43352,8571
115.0,30.0,8.0,1.0,92,24964,21903
115.0,8.0,5.0,1.0,73,21573,12341
115.0,24.5,12.0,1.0,86,30489,24964
115.0,21.0,9.0,1.0,83,45007,22935
115.0,14.5,7.0,1.0,72,16797 4920,16797
115.0,13.0,7.0,1.0,73,13176,13176 22935
115.0,16.5,8.0,1.0,80,22935,30391
115.0,21.0,8.5,1.0,81,47626,47766
114.0,16.5,8.0,1.0,73,21903,21903 40706
114.0,24.5,8.0,1.0,89,21903,39275
114.0,21.0,7.0,1.0,74,13176 47209,21903
114.0,22.5,8.0,1.0,84,24964,30489
114.0,13.0,7.0,1.0,74,24852 16797,24852 16797
114.0,21.0,7.5,1.0,80,8277,47209
113.0,8.0,7.0,1.0,66,24852 43961,43961
113.0,13.0,7.0,1.0,72,47209,47209 30391
113.0,18.5,8.0,1.0,74,13176 47209,5876
113.0,14.5,8.0,1.0,74,24852,24852 49683
113.0,14.5,7.0,1.0,71,24852,24852 45066
113.0,16.5,7.5,1.0,78,24852,24852 42265
113.0,13.0,7.0,1.0,70,22935,47209 22935
112.0,10.5,6.0,1.0,69,38293,38293
112.0,14.5,7.0,1.0,70,24852 45066,24852
112.0,14.5,8.0,1.0,79,5876,44359
112.0,13.0,7.0,1.0,62,13176 30391,13176 30391
112.0,7.0,2.0,1.0,65,43352,8048
112.0,22.5,8.0,1.0,75,47209 26209,47209
112.0,10.5,7.0,1.0,75,28199,28199
112.0,14.5,9.0,1.0,80,42265,13176 42265
112.0,27.0,7.5,1.0,86,39275,21903
111.0,21.0,10.0,1.0,71,47766 26209,47766
111.0,13.0,7.0,1.0,74,21137,40396
111.0,10.5,6.0,1.0,74,10749,47209
111.0,39.0,13.0,1.0,84,5876,24964
111.0,22.5,7.0,1.0,74,13176 47209,21137
111.0,22.5,8.0,1.0,71,47209,13176 21137
111.0,16.5,7.0,1.0,76,47209,27344
111.0,21.0,8.0,1.0,78,26209,27966
111.0,22.5,8.0,1.0,79,30391,21137
111.0,14.5,8.0,1.0,74,8424,8424
111.0,21.0,8.0,1.0,73,45007,30489
111.0,7.0,2.0,1.0,64,8571,21573
111.0,27.0,9.0,1.0,78,8518,21903
111.0,21.0,10.0,1.0,72,47766,47766 26209
111.0,16.5,7.0,1.0,80,47766,5876
